,Season,Round,HomeTeam,AwayTeam
5589,1617,27,Boavista,Rio Ave
5590,1617,27,SL Benfica,FC Porto
5591,1617,27,Belenenses,Feirense
5592,1617,27,V. Setúbal,Moreirense
5593,1617,27,Arouca,Sporting CP
5594,1617,27,SC Braga,Marítimo
5595,1617,28,Feirense,SC Braga
5596,1617,28,Paços Ferreira,Arouca
5597,1617,28,FC Porto,Belenenses
5598,1617,28,Sporting CP,Boavista
5599,1617,28,Estoril,Nacional
5600,1617,28,Rio Ave,V. Setúbal
5601,1617,28,V. Guimarães,Tondela
5602,1617,28,Moreirense,SL Benfica
5603,1617,28,Marítimo,Desp. Chaves
5604,1617,29,Belenenses,Estoril
5605,1617,29,Boavista,Paços Ferreira
5606,1617,29,SL Benfica,Marítimo
5607,1617,29,V. Setúbal,Sporting CP
5608,1617,29,Desp. Chaves,V. Guimarães
5609,1617,29,Arouca,Feirense
5610,1617,29,Tondela,Rio Ave
5611,1617,29,SC Braga,FC Porto
5612,1617,29,Nacional,Moreirense
5613,1617,30,Rio Ave,Arouca
5614,1617,30,Tondela,Nacional
5615,1617,30,Marítimo,Belenenses
5616,1617,30,Estoril,V. Setúbal
5617,1617,30,Sporting CP,SL Benfica
5618,1617,30,Paços Ferreira,SC Braga
5619,1617,30,V. Guimarães,Boavista
5620,1617,30,FC Porto,Feirense
5621,1617,30,Moreirense,Desp. Chaves
5622,1617,31,V. Setúbal,V. Guimarães
5623,1617,31,Nacional,Rio Ave
5624,1617,31,Boavista,Tondela
5625,1617,31,SL Benfica,Estoril
5626,1617,31,Desp. Chaves,FC Porto
5627,1617,31,Feirense,Marítimo
5628,1617,31,Arouca,Moreirense
5629,1617,31,SC Braga,Sporting CP
5630,1617,31,Belenenses,Paços Ferreira
5631,1617,32,Moreirense,SC Braga
5632,1617,32,Boavista,Nacional
5633,1617,32,Paços Ferreira,Feirense
5634,1617,32,Marítimo,FC Porto
5635,1617,32,Sporting CP,Belenenses
5636,1617,32,Tondela,V. Setúbal
5637,1617,32,V. Guimarães,Arouca
5638,1617,32,Rio Ave,SL Benfica
5639,1617,32,Estoril,Desp. Chaves
5640,1617,33,Belenenses,Moreirense
5641,1617,33,Arouca,Tondela
5642,1617,33,SL Benfica,V. Guimarães
5643,1617,33,Feirense,Sporting CP
5644,1617,33,Desp. Chaves,Rio Ave
5645,1617,33,Marítimo,Estoril
5646,1617,33,FC Porto,Paços Ferreira
5647,1617,33,SC Braga,Nacional
5648,1617,33,V. Setúbal,Boavista
5649,1617,34,Paços Ferreira,Marítimo
5650,1617,34,Rio Ave,Belenenses
5651,1617,34,Nacional,V. Setúbal
5652,1617,34,V. Guimarães,Feirense
5653,1617,34,Boavista,SL Benfica
5654,1617,34,Tondela,SC Braga
5655,1617,34,Estoril,Arouca
5656,1617,34,Moreirense,FC Porto
5657,1617,34,Sporting CP,Desp. Chaves
5658,1718,1,Desp. Aves,Sporting CP
5659,1718,1,V. Setúbal,Moreirense
5660,1718,1,Portimonense,Boavista
5661,1718,1,Feirense,Tondela
5662,1718,1,Rio Ave,Belenenses
5663,1718,1,Marítimo,Paços Ferreira
5664,1718,1,FC Porto,Estoril
5665,1718,1,SL Benfica,SC Braga
5666,1718,1,V. Guimarães,Desp. Chaves
5667,1718,2,Sporting CP,V. Setúbal
5668,1718,2,Moreirense,Feirense
5669,1718,2,Belenenses,Marítimo
5670,1718,2,Boavista,Rio Ave
5671,1718,2,Paços Ferreira,Desp. Aves
5672,1718,2,SC Braga,Portimonense
5673,1718,2,Tondela,FC Porto
5674,1718,2,Estoril,V. Guimarães
5675,1718,2,Desp. Chaves,SL Benfica
5676,1718,3,Rio Ave,Portimonense
5677,1718,3,Tondela,Estoril
5678,1718,3,V. Guimarães,Sporting CP
5679,1718,3,SL Benfica,Belenenses
5680,1718,3,V. Setúbal,Desp. Chaves
5681,1718,3,FC Porto,Moreirense
5682,1718,3,Desp. Aves,SC Braga
5683,1718,3,Marítimo,Boavista
5684,1718,3,Feirense,Paços Ferreira
5685,1718,4,Belenenses,V. Setúbal
5686,1718,4,Paços Ferreira,V. Guimarães
5687,1718,4,Moreirense,Tondela
5688,1718,4,Desp. Chaves,Feirense
5689,1718,4,Rio Ave,SL Benfica
5690,1718,4,Boavista,Desp. Aves
5691,1718,4,Sporting CP,Estoril
5692,1718,4,SC Braga,FC Porto
5693,1718,4,Portimonense,Marítimo
5694,1718,5,Feirense,Sporting CP
5695,1718,5,SL Benfica,Portimonense
5696,1718,5,Tondela,Paços Ferreira
5697,1718,5,Marítimo,Rio Ave
5698,1718,5,FC Porto,Desp. Chaves
5699,1718,5,V. Setúbal,SC Braga
5700,1718,5,V. Guimarães,Boavista
5701,1718,5,Estoril,Moreirense
5702,1718,5,Desp. Aves,Belenenses
5703,1718,6,Paços Ferreira,V. Setúbal
5704,1718,6,Marítimo,Desp. Aves
5705,1718,6,Boavista,SL Benfica
5706,1718,6,Sporting CP,Tondela
5707,1718,6,Belenenses,Estoril
5708,1718,6,Rio Ave,FC Porto
5709,1718,6,SC Braga,V. Guimarães
5710,1718,6,Portimonense,Feirense
5711,1718,6,Desp. Chaves,Moreirense
5712,1718,7,FC Porto,Portimonense
5713,1718,7,Estoril,Desp. Chaves
5714,1718,7,Moreirense,Sporting CP
5715,1718,7,SL Benfica,Paços Ferreira
5716,1718,7,Feirense,Belenenses
5717,1718,7,V. Guimarães,Marítimo
5718,1718,7,Tondela,SC Braga
5719,1718,7,Desp. Aves,Rio Ave
5720,1718,7,V. Setúbal,Boavista
5721,1718,8,Desp. Chaves,Tondela
5722,1718,8,Portimonense,Desp. Aves
5723,1718,8,Paços Ferreira,Moreirense
5724,1718,8,Boavista,Feirense
5725,1718,8,Rio Ave,V. Setúbal
5726,1718,8,SC Braga,Estoril
5727,1718,8,Sporting CP,FC Porto
5728,1718,8,Belenenses,V. Guimarães
5729,1718,8,Marítimo,SL Benfica
5730,1718,9,Estoril,Boavista
5731,1718,9,Feirense,Rio Ave
5732,1718,9,V. Setúbal,Marítimo
5733,1718,9,FC Porto,Paços Ferreira
5734,1718,9,Tondela,Belenenses
5735,1718,9,Desp. Aves,SL Benfica
5736,1718,9,Sporting CP,Desp. Chaves
5737,1718,9,Moreirense,SC Braga
5738,1718,9,V. Guimarães,Portimonense
5739,1718,10,SL Benfica,Feirense
5740,1718,10,Rio Ave,Sporting CP
5741,1718,10,Marítimo,Tondela
5742,1718,10,Belenenses,Moreirense
5743,1718,10,Boavista,FC Porto
5744,1718,10,SC Braga,Desp. Chaves
5745,1718,10,Paços Ferreira,Estoril
5746,1718,10,Desp. Aves,V. Guimarães
5747,1718,10,Portimonense,V. Setúbal
5748,1718,11,V. Setúbal,Desp. Aves
5749,1718,11,Tondela,Boavista
5750,1718,11,Moreirense,Portimonense
5751,1718,11,Estoril,Rio Ave
5752,1718,11,FC Porto,Belenenses
5753,1718,11,Desp. Chaves,Paços Ferreira
5754,1718,11,Feirense,Marítimo
5755,1718,11,V. Guimarães,SL Benfica
5756,1718,11,Sporting CP,SC Braga
5757,1718,12,Belenenses,Desp. Chaves
5758,1718,12,Portimonense,Tondela
5759,1718,12,Boavista,Moreirense
5760,1718,12,Desp. Aves,FC Porto
5761,1718,12,Marítimo,Estoril
5762,1718,12,Paços Ferreira,Sporting CP
5763,1718,12,SL Benfica,V. Setúbal
5764,1718,12,SC Braga,Feirense
5765,1718,12,Rio Ave,V. Guimarães
5766,1718,13,Sporting CP,Belenenses
5767,1718,13,FC Porto,SL Benfica
5768,1718,13,Moreirense,Marítimo
5769,1718,13,Tondela,Rio Ave
5770,1718,13,Desp. Chaves,Boavista
5771,1718,13,Feirense,Desp. Aves
5772,1718,13,SC Braga,Paços Ferreira
5773,1718,13,V. Setúbal,V. Guimarães
5774,1718,13,Estoril,Portimonense
5775,1718,14,Rio Ave,Moreirense
5776,1718,14,Desp. Aves,Tondela
5777,1718,14,SL Benfica,Estoril
5778,1718,14,Boavista,Sporting CP
5779,1718,14,Portimonense,Desp. Chaves
5780,1718,14,Belenenses,Paços Ferreira
5781,1718,14,V. Setúbal,FC Porto
5782,1718,14,V. Guimarães,Feirense
5783,1718,14,Marítimo,SC Braga
5784,1718,15,Paços Ferreira,Boavista
5785,1718,15,Estoril,Desp. Aves
5786,1718,15,SC Braga,Belenenses
5787,1718,15,Desp. Chaves,Rio Ave
5788,1718,15,Feirense,V. Setúbal
5789,1718,15,Sporting CP,Portimonense
5790,1718,15,Tondela,SL Benfica
5791,1718,15,Moreirense,V. Guimarães
5792,1718,15,FC Porto,Marítimo
5793,1718,16,V. Guimarães,Tondela
5794,1718,16,Desp. Aves,Moreirense
5795,1718,16,Marítimo,Desp. Chaves
5796,1718,16,Boavista,SC Braga
5797,1718,16,Rio Ave,Paços Ferreira
5798,1718,16,Feirense,FC Porto
5799,1718,16,SL Benfica,Sporting CP
5800,1718,16,V. Setúbal,Estoril
5801,1718,16,Portimonense,Belenenses
5802,1718,17,SC Braga,Rio Ave
5803,1718,17,Desp. Chaves,Desp. Aves
5804,1718,17,Moreirense,SL Benfica
5805,1718,17,Sporting CP,Marítimo
5806,1718,17,FC Porto,V. Guimarães
5807,1718,17,Paços Ferreira,Portimonense
5808,1718,17,Estoril,Feirense
5809,1718,17,Tondela,V. Setúbal
5810,1718,17,Belenenses,Boavista
5811,1718,18,Desp. Chaves,V. Guimarães
5812,1718,18,Paços Ferreira,Marítimo
5813,1718,18,SC Braga,SL Benfica
5814,1718,18,Tondela,Feirense
5815,1718,18,Boavista,Portimonense
5816,1718,18,Belenenses,Rio Ave
5817,1718,18,Sporting CP,Desp. Aves
5818,1718,18,Moreirense,V. Setúbal
5819,1718,18,Estoril,FC Porto
5820,1718,19,V. Setúbal,Sporting CP
5821,1718,19,FC Porto,Tondela
5822,1718,19,Marítimo,Belenenses
5823,1718,19,SL Benfica,Desp. Chaves
5824,1718,19,Portimonense,SC Braga
5825,1718,19,Desp. Aves,Paços Ferreira
5826,1718,19,Feirense,Moreirense
5827,1718,19,Rio Ave,Boavista
5828,1718,19,V. Guimarães,Estoril
5829,1718,20,Portimonense,Rio Ave
5830,1718,20,Paços Ferreira,Feirense
5831,1718,20,Belenenses,SL Benfica
5832,1718,20,Estoril,Tondela
5833,1718,20,SC Braga,Desp. Aves
5834,1718,20,Moreirense,FC Porto
5835,1718,20,Boavista,Marítimo
5836,1718,20,Desp. Chaves,V. Setúbal
5837,1718,20,Sporting CP,V. Guimarães
5838,1718,21,SL Benfica,Rio Ave
5839,1718,21,FC Porto,SC Braga
5840,1718,21,Tondela,Moreirense
5841,1718,21,Feirense,Desp. Chaves
5842,1718,21,Estoril,Sporting CP
5843,1718,21,V. Guimarães,Paços Ferreira
5844,1718,21,Marítimo,Portimonense
5845,1718,21,V. Setúbal,Belenenses
5846,1718,21,Desp. Aves,Boavista
5847,1718,22,Paços Ferreira,Tondela
5848,1718,22,Rio Ave,Marítimo
5849,1718,22,SC Braga,V. Setúbal
5850,1718,22,Portimonense,SL Benfica
5851,1718,22,Belenenses,Desp. Aves
5852,1718,22,Desp. Chaves,FC Porto
5853,1718,22,Sporting CP,Feirense
5854,1718,22,Boavista,V. Guimarães
5855,1718,22,Moreirense,Estoril
5856,1718,23,Feirense,Portimonense
5857,1718,23,Desp. Aves,Marítimo
5858,1718,23,SL Benfica,Boavista
5859,1718,23,Estoril,Belenenses
5860,1718,23,Moreirense,Desp. Chaves
5861,1718,23,V. Setúbal,Paços Ferreira
5862,1718,23,FC Porto,Rio Ave
5863,1718,23,V. Guimarães,SC Braga
5864,1718,23,Tondela,Sporting CP
5865,1718,24,Rio Ave,Desp. Aves
5866,1718,24,Belenenses,Feirense
5867,1718,24,Marítimo,V. Guimarães
5868,1718,24,Paços Ferreira,SL Benfica
5869,1718,24,Desp. Chaves,Estoril
5870,1718,24,Boavista,V. Setúbal
5871,1718,24,Portimonense,FC Porto
5872,1718,24,SC Braga,Tondela
5873,1718,24,Sporting CP,Moreirense
5874,1718,25,FC Porto,Sporting CP
5875,1718,25,Feirense,Boavista
5876,1718,25,SL Benfica,Marítimo
5877,1718,25,Estoril,SC Braga
5878,1718,25,Tondela,Desp. Chaves
5879,1718,25,Moreirense,Paços Ferreira
5880,1718,25,V. Setúbal,Rio Ave
5881,1718,25,V. Guimarães,Belenenses
5882,1718,25,Desp. Aves,Portimonense
5883,1718,26,SC Braga,Moreirense
5884,1718,26,Rio Ave,Feirense
5885,1718,26,SL Benfica,Desp. Aves
5886,1718,26,Boavista,Estoril
5887,1718,26,Portimonense,V. Guimarães
5888,1718,26,Marítimo,V. Setúbal
5889,1718,26,Belenenses,Tondela
5890,1718,26,Paços Ferreira,FC Porto
5891,1718,26,Desp. Chaves,Sporting CP
5892,1718,27,V. Setúbal,Portimonense
5893,1718,27,Estoril,Paços Ferreira
5894,1718,27,Tondela,Marítimo
5895,1718,27,Feirense,SL Benfica
5896,1718,27,FC Porto,Boavista
5897,1718,27,V. Guimarães,Desp. Aves
5898,1718,27,Moreirense,Belenenses
5899,1718,27,Desp. Chaves,SC Braga
5900,1718,27,Sporting CP,Rio Ave
5901,1718,28,Desp. Aves,V. Setúbal
5902,1718,28,Marítimo,Feirense
5903,1718,28,Rio Ave,Estoril
5904,1718,28,Boavista,Tondela
5905,1718,28,Portimonense,Moreirense
5906,1718,28,Paços Ferreira,Desp. Chaves
5907,1718,28,SL Benfica,V. Guimarães
5908,1718,28,SC Braga,Sporting CP
5909,1718,28,Belenenses,FC Porto
5910,1718,29,V. Guimarães,Rio Ave
5911,1718,29,Tondela,Portimonense
5912,1718,29,Estoril,Marítimo
5913,1718,29,Feirense,SC Braga
5914,1718,29,V. Setúbal,SL Benfica
5915,1718,29,Desp. Chaves,Belenenses
5916,1718,29,FC Porto,Desp. Aves
5917,1718,29,Sporting CP,Paços Ferreira
5918,1718,29,Moreirense,Boavista
5919,1718,30,Paços Ferreira,SC Braga
5920,1718,30,Desp. Aves,Feirense
5921,1718,30,Portimonense,Estoril
5922,1718,30,Boavista,Desp. Chaves
5923,1718,30,V. Guimarães,V. Setúbal
5924,1718,30,Marítimo,Moreirense
5925,1718,30,SL Benfica,FC Porto
5926,1718,30,Belenenses,Sporting CP
5927,1718,30,Rio Ave,Tondela
5928,1718,31,SC Braga,Marítimo
5929,1718,31,Paços Ferreira,Belenenses
5930,1718,31,Feirense,V. Guimarães
5931,1718,31,Estoril,SL Benfica
5932,1718,31,Tondela,Desp. Aves
5933,1718,31,Desp. Chaves,Portimonense
5934,1718,31,Moreirense,Rio Ave
5935,1718,31,Sporting CP,Boavista
5936,1718,31,FC Porto,V. Setúbal
5937,1718,32,V. Guimarães,Moreirense
5938,1718,32,V. Setúbal,Feirense
5939,1718,32,SL Benfica,Tondela
5940,1718,32,Portimonense,Sporting CP
5941,1718,32,Boavista,Paços Ferreira
5942,1718,32,Rio Ave,Desp. Chaves
5943,1718,32,Marítimo,FC Porto
5944,1718,32,Belenenses,SC Braga
5945,1718,32,Desp. Aves,Estoril
5946,1718,33,SC Braga,Boavista
5947,1718,33,Belenenses,Portimonense
5948,1718,33,Tondela,V. Guimarães
5949,1718,33,Sporting CP,SL Benfica
5950,1718,33,Moreirense,Desp. Aves
5951,1718,33,Estoril,V. Setúbal
5952,1718,33,Desp. Chaves,Marítimo
5953,1718,33,FC Porto,Feirense
5954,1718,33,Paços Ferreira,Rio Ave
5955,1718,34,Desp. Aves,Desp. Chaves
5956,1718,34,V. Guimarães,FC Porto
5957,1718,34,Boavista,Belenenses
5958,1718,34,SL Benfica,Moreirense
5959,1718,34,Marítimo,Sporting CP
5960,1718,34,Feirense,Estoril
5961,1718,34,V. Setúbal,Tondela
5962,1718,34,Portimonense,Paços Ferreira
5963,1718,34,Rio Ave,SC Braga
5964,1819,1,SL Benfica,V. Guimarães
5965,1819,1,V. Setúbal,Desp. Aves
5966,1819,1,Tondela,Belenenses
5967,1819,1,FC Porto,Desp. Chaves
5968,1819,1,Feirense,Rio Ave
5969,1819,1,Marítimo,Santa Clara
5970,1819,1,Moreirense,Sporting CP
5971,1819,1,SC Braga,Nacional
5972,1819,1,Portimonense,Boavista
5973,1819,2,Desp. Aves,Tondela
5974,1819,2,Desp. Chaves,Portimonense
5975,1819,2,Boavista,SL Benfica
5976,1819,2,Sporting CP,V. Setúbal
5977,1819,2,Rio Ave,Marítimo
5978,1819,2,Nacional,Moreirense
5979,1819,2,Belenenses,FC Porto
5980,1819,2,Santa Clara,SC Braga
5981,1819,2,V. Guimarães,Feirense
5982,1819,3,Marítimo,Desp. Chaves
5983,1819,3,Portimonense,Santa Clara
5984,1819,3,SL Benfica,Sporting CP
5985,1819,3,FC Porto,V. Guimarães
5986,1819,3,Feirense,Boavista
5987,1819,3,V. Setúbal,Nacional
5988,1819,3,Tondela,Rio Ave
5989,1819,3,SC Braga,Desp. Aves
5990,1819,3,Moreirense,Belenenses
5991,1819,4,Desp. Chaves,SC Braga
5992,1819,4,V. Guimarães,Tondela
5993,1819,4,Belenenses,V. Setúbal
5994,1819,4,Santa Clara,Boavista
5995,1819,4,Sporting CP,Feirense
5996,1819,4,Desp. Aves,Marítimo
5997,1819,4,Rio Ave,Portimonense
5998,1819,4,Nacional,SL Benfica
5999,1819,4,FC Porto,Moreirense
6000,1819,5,Boavista,Desp. Chaves
6001,1819,5,Santa Clara,Rio Ave
6002,1819,5,Marítimo,Belenenses
6003,1819,5,V. Setúbal,FC Porto
6004,1819,5,Tondela,Moreirense
6005,1819,5,Feirense,Nacional
6006,1819,5,SL Benfica,Desp. Aves
6007,1819,5,Portimonense,V. Guimarães
6008,1819,5,SC Braga,Sporting CP
6009,1819,6,Desp. Chaves,SL Benfica
6010,1819,6,FC Porto,Tondela
6011,1819,6,Moreirense,Feirense
6012,1819,6,Rio Ave,Boavista
6013,1819,6,Sporting CP,Marítimo
6014,1819,6,Nacional,Santa Clara
6015,1819,6,V. Guimarães,V. Setúbal
6016,1819,6,Belenenses,SC Braga
6017,1819,6,Desp. Aves,Portimonense
6018,1819,7,Tondela,Nacional
6019,1819,7,Santa Clara,Desp. Chaves
6020,1819,7,Feirense,Belenenses
6021,1819,7,V. Setúbal,Moreirense
6022,1819,7,Marítimo,V. Guimarães
6023,1819,7,SC Braga,Rio Ave
6024,1819,7,Boavista,Desp. Aves
6025,1819,7,SL Benfica,FC Porto
6026,1819,7,Portimonense,Sporting CP
6027,1819,8,Nacional,Portimonense
6028,1819,8,V. Guimarães,SC Braga
6029,1819,8,Desp. Aves,Santa Clara
6030,1819,8,Rio Ave,Desp. Chaves
6031,1819,8,Belenenses,SL Benfica
6032,1819,8,Moreirense,Marítimo
6033,1819,8,Tondela,V. Setúbal
6034,1819,8,FC Porto,Feirense
6035,1819,8,Sporting CP,Boavista
6036,1819,9,SL Benfica,Moreirense
6037,1819,9,Portimonense,Belenenses
6038,1819,9,Marítimo,FC Porto
6039,1819,9,Boavista,V. Guimarães
6040,1819,9,Feirense,Tondela
6041,1819,9,Santa Clara,Sporting CP
6042,1819,9,SC Braga,V. Setúbal
6043,1819,9,Rio Ave,Nacional
6044,1819,9,Desp. Chaves,Desp. Aves
6045,1819,10,Moreirense,Portimonense
6046,1819,10,V. Setúbal,Feirense
6047,1819,10,Belenenses,Boavista
6048,1819,10,Desp. Aves,Rio Ave
6049,1819,10,Nacional,Marítimo
6050,1819,10,FC Porto,SC Braga
6051,1819,10,V. Guimarães,Santa Clara
6052,1819,10,Tondela,SL Benfica
6053,1819,10,Sporting CP,Desp. Chaves
6054,1819,11,Santa Clara,Belenenses
6055,1819,11,Marítimo,V. Setúbal
6056,1819,11,SL Benfica,Feirense
6057,1819,11,SC Braga,Moreirense
6058,1819,11,Portimonense,Tondela
6059,1819,11,Desp. Aves,Nacional
6060,1819,11,Desp. Chaves,V. Guimarães
6061,1819,11,Boavista,FC Porto
6062,1819,11,Rio Ave,Sporting CP
6063,1819,12,FC Porto,Portimonense
6064,1819,12,Belenenses,Desp. Chaves
6065,1819,12,Tondela,SC Braga
6066,1819,12,V. Setúbal,SL Benfica
6067,1819,12,Nacional,Boavista
6068,1819,12,Moreirense,Santa Clara
6069,1819,12,V. Guimarães,Rio Ave
6070,1819,12,Sporting CP,Desp. Aves
6071,1819,12,Feirense,Marítimo
6072,1819,13,Portimonense,V. Setúbal
6073,1819,13,SC Braga,Feirense
6074,1819,13,Boavista,Tondela
6075,1819,13,Desp. Chaves,Moreirense
6076,1819,13,Desp. Aves,V. Guimarães
6077,1819,13,Santa Clara,FC Porto
6078,1819,13,Rio Ave,Belenenses
6079,1819,13,Marítimo,SL Benfica
6080,1819,13,Sporting CP,Nacional
6081,1819,14,Tondela,Marítimo
6082,1819,14,Feirense,Portimonense
6083,1819,14,V. Setúbal,Santa Clara
6084,1819,14,Belenenses,Desp. Aves
6085,1819,14,Moreirense,Boavista
6086,1819,14,FC Porto,Rio Ave
6087,1819,14,Nacional,Desp. Chaves
6088,1819,14,SL Benfica,SC Braga
6089,1819,14,V. Guimarães,Sporting CP
6090,1819,15,Santa Clara,Tondela
6091,1819,15,Nacional,V. Guimarães
6092,1819,15,Boavista,V. Setúbal
6093,1819,15,SC Braga,Marítimo
6094,1819,15,Portimonense,SL Benfica
6095,1819,15,Rio Ave,Moreirense
6096,1819,15,Desp. Chaves,Feirense
6097,1819,15,Sporting CP,Belenenses
6098,1819,15,Desp. Aves,FC Porto
6099,1819,16,Marítimo,Portimonense
6100,1819,16,Feirense,Santa Clara
6101,1819,16,Belenenses,V. Guimarães
6102,1819,16,V. Setúbal,Desp. Chaves
6103,1819,16,SL Benfica,Rio Ave
6104,1819,16,SC Braga,Boavista
6105,1819,16,Moreirense,Desp. Aves
6106,1819,16,Tondela,Sporting CP
6107,1819,16,FC Porto,Nacional
6108,1819,17,Portimonense,SC Braga
6109,1819,17,Santa Clara,SL Benfica
6110,1819,17,Desp. Aves,Feirense
6111,1819,17,V. Guimarães,Moreirense
6112,1819,17,Sporting CP,FC Porto
6113,1819,17,Boavista,Marítimo
6114,1819,17,Nacional,Belenenses
6115,1819,17,Desp. Chaves,Tondela
6116,1819,17,Rio Ave,V. Setúbal
6117,1819,18,Nacional,SC Braga
6118,1819,18,Desp. Chaves,FC Porto
6119,1819,18,V. Guimarães,SL Benfica
6120,1819,18,Belenenses,Tondela
6121,1819,18,Sporting CP,Moreirense
6122,1819,18,Santa Clara,Marítimo
6123,1819,18,Desp. Aves,V. Setúbal
6124,1819,18,Boavista,Portimonense
6125,1819,18,Rio Ave,Feirense
6126,1819,19,Marítimo,Rio Ave
6127,1819,19,Moreirense,Nacional
6128,1819,19,Tondela,Desp. Aves
6129,1819,19,Feirense,V. Guimarães
6130,1819,19,SL Benfica,Boavista
6131,1819,19,Portimonense,Desp. Chaves
6132,1819,19,SC Braga,Santa Clara
6133,1819,19,V. Setúbal,Sporting CP
6134,1819,19,FC Porto,Belenenses
6135,1819,20,Rio Ave,Tondela
6136,1819,20,Desp. Chaves,Marítimo
6137,1819,20,Boavista,Feirense
6138,1819,20,Desp. Aves,SC Braga
6139,1819,20,Nacional,V. Setúbal
6140,1819,20,Santa Clara,Portimonense
6141,1819,20,Sporting CP,SL Benfica
6142,1819,20,V. Guimarães,FC Porto
6143,1819,20,Belenenses,Moreirense
6144,1819,21,Moreirense,FC Porto
6145,1819,21,Marítimo,Desp. Aves
6146,1819,21,Portimonense,Rio Ave
6147,1819,21,Tondela,V. Guimarães
6148,1819,21,SC Braga,Desp. Chaves
6149,1819,21,Boavista,Santa Clara
6150,1819,21,SL Benfica,Nacional
6151,1819,21,Feirense,Sporting CP
6152,1819,21,V. Setúbal,Belenenses
6153,1819,22,Rio Ave,Santa Clara
6154,1819,22,Nacional,Feirense
6155,1819,22,V. Guimarães,Portimonense
6156,1819,22,FC Porto,V. Setúbal
6157,1819,22,Moreirense,Tondela
6158,1819,22,Belenenses,Marítimo
6159,1819,22,Desp. Chaves,Boavista
6160,1819,22,Sporting CP,SC Braga
6161,1819,22,Desp. Aves,SL Benfica
6162,1819,23,SC Braga,Belenenses
6163,1819,23,Tondela,FC Porto
6164,1819,23,Feirense,Moreirense
6165,1819,23,Portimonense,Desp. Aves
6166,1819,23,V. Setúbal,V. Guimarães
6167,1819,23,Santa Clara,Nacional
6168,1819,23,Boavista,Rio Ave
6169,1819,23,Marítimo,Sporting CP
6170,1819,23,SL Benfica,Desp. Chaves
6171,1819,24,Desp. Aves,Boavista
6172,1819,24,Nacional,Tondela
6173,1819,24,Moreirense,V. Setúbal
6174,1819,24,FC Porto,SL Benfica
6175,1819,24,Belenenses,Feirense
6176,1819,24,Desp. Chaves,Santa Clara
6177,1819,24,Rio Ave,SC Braga
6178,1819,24,Sporting CP,Portimonense
6179,1819,24,V. Guimarães,Marítimo
6180,1819,25,Desp. Chaves,Rio Ave
6181,1819,25,Marítimo,Moreirense
6182,1819,25,SC Braga,V. Guimarães
6183,1819,25,Boavista,Sporting CP
6184,1819,25,Santa Clara,Desp. Aves
6185,1819,25,Portimonense,Nacional
6186,1819,25,V. Setúbal,Tondela
6187,1819,25,Feirense,FC Porto
6188,1819,25,SL Benfica,Belenenses
6189,1819,26,Sporting CP,Santa Clara
6190,1819,26,Belenenses,Portimonense
6191,1819,26,V. Setúbal,SC Braga
6192,1819,26,V. Guimarães,Boavista
6193,1819,26,FC Porto,Marítimo
6194,1819,26,Desp. Aves,Desp. Chaves
6195,1819,26,Nacional,Rio Ave
6196,1819,26,Moreirense,SL Benfica
6197,1819,26,Tondela,Feirense
6198,1819,27,Portimonense,Moreirense
6199,1819,27,SC Braga,FC Porto
6200,1819,27,Desp. Chaves,Sporting CP
6201,1819,27,SL Benfica,Tondela
6202,1819,27,Santa Clara,V. Guimarães
6203,1819,27,Marítimo,Nacional
6204,1819,27,Rio Ave,Desp. Aves
6205,1819,27,Boavista,Belenenses
6206,1819,27,Feirense,V. Setúbal
6207,1819,28,FC Porto,Boavista
6208,1819,28,Belenenses,Santa Clara
6209,1819,28,Nacional,Desp. Aves
6210,1819,28,V. Guimarães,Desp. Chaves
6211,1819,28,Moreirense,SC Braga
6212,1819,28,V. Setúbal,Marítimo
6213,1819,28,Feirense,SL Benfica
6214,1819,28,Sporting CP,Rio Ave
6215,1819,28,Tondela,Portimonense
6216,1819,29,Desp. Chaves,Belenenses
6217,1819,29,Santa Clara,Moreirense
6218,1819,29,Portimonense,FC Porto
6219,1819,29,Desp. Aves,Sporting CP
6220,1819,29,Rio Ave,V. Guimarães
6221,1819,29,Marítimo,Feirense
6222,1819,29,Boavista,Nacional
6223,1819,29,SC Braga,Tondela
6224,1819,29,SL Benfica,V. Setúbal
6225,1819,30,Tondela,Boavista
6226,1819,30,V. Setúbal,Portimonense
6227,1819,30,Nacional,Sporting CP
6228,1819,30,V. Guimarães,Desp. Aves
6229,1819,30,Belenenses,Rio Ave
6230,1819,30,Moreirense,Desp. Chaves
6231,1819,30,Feirense,SC Braga
6232,1819,30,FC Porto,Santa Clara
6233,1819,30,SL Benfica,Marítimo
6234,1819,31,Rio Ave,FC Porto
6235,1819,31,Portimonense,Feirense
6236,1819,31,Santa Clara,V. Setúbal
6237,1819,31,Sporting CP,V. Guimarães
6238,1819,31,Desp. Aves,Belenenses
6239,1819,31,Desp. Chaves,Nacional
6240,1819,31,Marítimo,Tondela
6241,1819,31,SC Braga,SL Benfica
6242,1819,31,Boavista,Moreirense
6243,1819,32,Moreirense,Rio Ave
6244,1819,32,Feirense,Desp. Chaves
6245,1819,32,Marítimo,SC Braga
6246,1819,32,SL Benfica,Portimonense
6247,1819,32,FC Porto,Desp. Aves
6248,1819,32,Tondela,Santa Clara
6249,1819,32,Belenenses,Sporting CP
6250,1819,32,V. Guimarães,Nacional
6251,1819,32,V. Setúbal,Boavista
