,Season,SeasonOrder,Team,Round,TotalPoints,Position
8136,0506,12,Gil Vicente,30,30,17
8137,0506,12,Penafiel,30,15,18
8138,0506,12,FC Porto,31,72,1
8139,0506,12,Sporting CP,31,65,2
8140,0506,12,SL Benfica,31,63,3
8141,0506,12,SC Braga,31,54,4
8142,0506,12,Boavista,31,48,5
8143,0506,12,Nacional,31,47,6
8144,0506,12,V. Setúbal,31,45,7
8145,0506,12,U. Leiria,31,40,8
8146,0506,12,Marítimo,31,39,9
8147,0506,12,E. Amadora,31,38,10
8148,0506,12,Belenenses,31,37,11
8149,0506,12,Académica,31,37,12
8150,0506,12,Paços Ferreira,31,37,13
8151,0506,12,Naval,31,35,14
8152,0506,12,Rio Ave,31,34,15
8153,0506,12,Gil Vicente,31,33,16
8154,0506,12,V. Guimarães,31,33,17
8155,0506,12,Penafiel,31,15,18
8156,0506,12,FC Porto,32,75,1
8157,0506,12,Sporting CP,32,66,2
8158,0506,12,SL Benfica,32,64,3
8159,0506,12,SC Braga,32,57,4
8160,0506,12,Boavista,32,49,5
8161,0506,12,Nacional,32,48,6
8162,0506,12,V. Setúbal,32,45,7
8163,0506,12,Marítimo,32,42,8
8164,0506,12,U. Leiria,32,41,9
8165,0506,12,E. Amadora,32,39,10
8166,0506,12,Paços Ferreira,32,38,11
8167,0506,12,Belenenses,32,38,12
8168,0506,12,Académica,32,37,13
8169,0506,12,Gil Vicente,32,36,14
8170,0506,12,Naval,32,36,15
8171,0506,12,Rio Ave,32,34,16
8172,0506,12,V. Guimarães,32,34,17
8173,0506,12,Penafiel,32,15,18
8174,0506,12,FC Porto,33,78,1
8175,0506,12,Sporting CP,33,69,2
8176,0506,12,SL Benfica,33,67,3
8177,0506,12,SC Braga,33,58,4
8178,0506,12,Nacional,33,51,5
8179,0506,12,Boavista,33,49,6
8180,0506,12,V. Setúbal,33,45,7
8181,0506,12,U. Leiria,33,44,8
8182,0506,12,Marítimo,33,43,9
8183,0506,12,E. Amadora,33,42,10
8184,0506,12,Paços Ferreira,33,39,11
8185,0506,12,Belenenses,33,39,12
8186,0506,12,Académica,33,38,13
8187,0506,12,Gil Vicente,33,37,14
8188,0506,12,Naval,33,36,15
8189,0506,12,V. Guimarães,33,34,16
8190,0506,12,Rio Ave,33,34,17
8191,0506,12,Penafiel,33,15,18
8192,0506,12,FC Porto,34,79,1
8193,0506,12,Sporting CP,34,72,2
8194,0506,12,SL Benfica,34,67,3
8195,0506,12,SC Braga,34,58,4
8196,0506,12,Nacional,34,52,5
8197,0506,12,Boavista,34,50,6
8198,0506,12,U. Leiria,34,47,7
8199,0506,12,V. Setúbal,34,46,8
8200,0506,12,E. Amadora,34,45,9
8201,0506,12,Marítimo,34,44,10
8202,0506,12,Paços Ferreira,34,42,11
8203,0506,12,Gil Vicente,34,40,12
8204,0506,12,Belenenses,34,39,13
8205,0506,12,Académica,34,39,14
8206,0506,12,Naval,34,39,15
8207,0506,12,V. Guimarães,34,34,16
8208,0506,12,Rio Ave,34,34,17
8209,0506,12,Penafiel,34,15,18
8210,0405,11,Belenenses,1,3,1
8211,0405,11,Sporting CP,1,3,2
8212,0405,11,SL Benfica,1,3,3
8213,0405,11,Boavista,1,3,4
8214,0405,11,V. Setúbal,1,3,5
8215,0405,11,Moreirense,1,1,6
8216,0405,11,FC Porto,1,1,7
8217,0405,11,SC Braga,1,1,8
8218,0405,11,Académica,1,1,9
8219,0405,11,V. Guimarães,1,1,10
8220,0405,11,Rio Ave,1,1,11
8221,0405,11,Estoril,1,1,12
8222,0405,11,U. Leiria,1,1,13
8223,0405,11,Marítimo,1,0,14
8224,0405,11,Penafiel,1,0,15
8225,0405,11,Nacional,1,0,16
8226,0405,11,Beira-Mar,1,0,17
8227,0405,11,Gil Vicente,1,0,18
8228,0405,11,V. Setúbal,2,6,1
8229,0405,11,Boavista,2,6,2
8230,0405,11,SL Benfica,2,6,3
8231,0405,11,V. Guimarães,2,4,4
8232,0405,11,U. Leiria,2,4,5
8233,0405,11,Belenenses,2,4,6
8234,0405,11,Marítimo,2,3,7
8235,0405,11,Nacional,2,3,8
8236,0405,11,Sporting CP,2,3,9
8237,0405,11,SC Braga,2,2,10
8238,0405,11,FC Porto,2,2,11
8239,0405,11,Rio Ave,2,2,12
8240,0405,11,Moreirense,2,1,13
8241,0405,11,Estoril,2,1,14
8242,0405,11,Académica,2,1,15
8243,0405,11,Beira-Mar,2,0,16
8244,0405,11,Gil Vicente,2,0,17
8245,0405,11,Penafiel,2,0,18
8246,0405,11,SL Benfica,3,9,1
8247,0405,11,Boavista,3,7,2
8248,0405,11,Belenenses,3,7,3
8249,0405,11,V. Setúbal,3,7,4
8250,0405,11,Marítimo,3,6,5
8251,0405,11,SC Braga,3,5,6
8252,0405,11,Moreirense,3,4,7
8253,0405,11,U. Leiria,3,4,8
8254,0405,11,V. Guimarães,3,4,9
8255,0405,11,Beira-Mar,3,3,10
8256,0405,11,Nacional,3,3,11
8257,0405,11,Rio Ave,3,3,12
8258,0405,11,Sporting CP,3,3,13
8259,0405,11,FC Porto,3,3,14
8260,0405,11,Estoril,3,2,15
8261,0405,11,Académica,3,1,16
8262,0405,11,Penafiel,3,1,17
8263,0405,11,Gil Vicente,3,0,18
8264,0405,11,SL Benfica,4,10,1
8265,0405,11,Marítimo,4,9,2
8266,0405,11,V. Setúbal,4,7,3
8267,0405,11,Boavista,4,7,4
8268,0405,11,Belenenses,4,7,5
8269,0405,11,FC Porto,4,6,6
8270,0405,11,SC Braga,4,6,7
8271,0405,11,Beira-Mar,4,6,8
8272,0405,11,Nacional,4,6,9
8273,0405,11,Estoril,4,5,10
8274,0405,11,V. Guimarães,4,4,11
8275,0405,11,U. Leiria,4,4,12
8276,0405,11,Penafiel,4,4,13
8277,0405,11,Rio Ave,4,4,14
8278,0405,11,Sporting CP,4,4,15
8279,0405,11,Moreirense,4,4,16
8280,0405,11,Gil Vicente,4,3,17
8281,0405,11,Académica,4,1,18
8282,0405,11,SL Benfica,5,13,1
8283,0405,11,Marítimo,5,10,2
8284,0405,11,SC Braga,5,9,3
8285,0405,11,FC Porto,5,9,4
8286,0405,11,V. Setúbal,5,8,5
8287,0405,11,Rio Ave,5,7,6
8288,0405,11,Beira-Mar,5,7,7
8289,0405,11,Belenenses,5,7,8
8290,0405,11,Boavista,5,7,9
8291,0405,11,Penafiel,5,7,10
8292,0405,11,Nacional,5,6,11
8293,0405,11,Moreirense,5,5,12
8294,0405,11,Sporting CP,5,5,13
8295,0405,11,U. Leiria,5,5,14
8296,0405,11,Estoril,5,5,15
8297,0405,11,V. Guimarães,5,4,16
8298,0405,11,Académica,5,4,17
8299,0405,11,Gil Vicente,5,3,18
8300,0405,11,Marítimo,6,13,1
8301,0405,11,SL Benfica,6,13,2
8302,0405,11,SC Braga,6,12,3
8303,0405,11,FC Porto,6,12,4
8304,0405,11,V. Setúbal,6,11,5
8305,0405,11,Belenenses,6,10,6
8306,0405,11,Boavista,6,10,7
8307,0405,11,Nacional,6,9,8
8308,0405,11,Beira-Mar,6,8,9
8309,0405,11,Sporting CP,6,8,10
8310,0405,11,Rio Ave,6,8,11
8311,0405,11,Penafiel,6,7,12
8312,0405,11,Estoril,6,5,13
8313,0405,11,Moreirense,6,5,14
8314,0405,11,U. Leiria,6,5,15
8315,0405,11,Académica,6,4,16
8316,0405,11,V. Guimarães,6,4,17
8317,0405,11,Gil Vicente,6,3,18
8318,0405,11,SL Benfica,7,16,1
8319,0405,11,FC Porto,7,15,2
8320,0405,11,V. Setúbal,7,14,3
8321,0405,11,Marítimo,7,13,4
8322,0405,11,SC Braga,7,12,5
8323,0405,11,Sporting CP,7,11,6
8324,0405,11,Boavista,7,11,7
8325,0405,11,Belenenses,7,10,8
8326,0405,11,Rio Ave,7,9,9
8327,0405,11,Nacional,7,9,10
8328,0405,11,Beira-Mar,7,8,11
8329,0405,11,U. Leiria,7,8,12
8330,0405,11,Académica,7,7,13
8331,0405,11,V. Guimarães,7,7,14
8332,0405,11,Penafiel,7,7,15
8333,0405,11,Estoril,7,6,16
8334,0405,11,Moreirense,7,6,17
8335,0405,11,Gil Vicente,7,3,18
8336,0405,11,SL Benfica,8,17,1
8337,0405,11,V. Setúbal,8,17,2
8338,0405,11,FC Porto,8,16,3
8339,0405,11,Marítimo,8,16,4
8340,0405,11,Sporting CP,8,14,5
8341,0405,11,Boavista,8,14,6
8342,0405,11,SC Braga,8,12,7
8343,0405,11,Rio Ave,8,12,8
8344,0405,11,Nacional,8,10,9
8345,0405,11,Belenenses,8,10,10
8346,0405,11,U. Leiria,8,9,11
8347,0405,11,Estoril,8,9,12
8348,0405,11,Beira-Mar,8,8,13
8349,0405,11,Moreirense,8,7,14
8350,0405,11,Académica,8,7,15
8351,0405,11,Penafiel,8,7,16
8352,0405,11,V. Guimarães,8,7,17
8353,0405,11,Gil Vicente,8,4,18
8354,0405,11,SL Benfica,9,20,1
8355,0405,11,FC Porto,9,19,2
8356,0405,11,V. Setúbal,9,17,3
8357,0405,11,Boavista,9,17,4
8358,0405,11,Marítimo,9,17,5
8359,0405,11,SC Braga,9,15,6
8360,0405,11,Sporting CP,9,14,7
8361,0405,11,U. Leiria,9,12,8
8362,0405,11,Estoril,9,12,9
8363,0405,11,Rio Ave,9,12,10
8364,0405,11,Belenenses,9,11,11
8365,0405,11,Nacional,9,11,12
8366,0405,11,Beira-Mar,9,9,13
8367,0405,11,V. Guimarães,9,8,14
8368,0405,11,Académica,9,7,15
8369,0405,11,Moreirense,9,7,16
8370,0405,11,Penafiel,9,7,17
8371,0405,11,Gil Vicente,9,5,18
8372,0405,11,FC Porto,10,22,1
8373,0405,11,SL Benfica,10,21,2
8374,0405,11,V. Setúbal,10,20,3
8375,0405,11,Marítimo,10,18,4
8376,0405,11,Sporting CP,10,17,5
8377,0405,11,Boavista,10,17,6
8378,0405,11,SC Braga,10,16,7
8379,0405,11,Belenenses,10,14,8
8380,0405,11,Rio Ave,10,13,9
8381,0405,11,U. Leiria,10,13,10
8382,0405,11,Estoril,10,12,11
8383,0405,11,Nacional,10,11,12
8384,0405,11,Penafiel,10,10,13
8385,0405,11,Académica,10,10,14
8386,0405,11,Beira-Mar,10,9,15
8387,0405,11,V. Guimarães,10,9,16
8388,0405,11,Moreirense,10,7,17
8389,0405,11,Gil Vicente,10,5,18
8390,0405,11,FC Porto,11,22,1
8391,0405,11,SL Benfica,11,22,2
8392,0405,11,V. Setúbal,11,20,3
8393,0405,11,Boavista,11,20,4
8394,0405,11,Marítimo,11,19,5
8395,0405,11,SC Braga,11,19,6
8396,0405,11,Sporting CP,11,18,7
8397,0405,11,Belenenses,11,15,8
8398,0405,11,Rio Ave,11,14,9
8399,0405,11,U. Leiria,11,14,10
8400,0405,11,Estoril,11,12,11
8401,0405,11,Nacional,11,12,12
8402,0405,11,Penafiel,11,11,13
8403,0405,11,Académica,11,11,14
8404,0405,11,V. Guimarães,11,10,15
8405,0405,11,Beira-Mar,11,10,16
8406,0405,11,Gil Vicente,11,8,17
8407,0405,11,Moreirense,11,8,18
8408,0405,11,FC Porto,12,25,1
8409,0405,11,Boavista,12,23,2
8410,0405,11,SC Braga,12,22,3
8411,0405,11,SL Benfica,12,22,4
8412,0405,11,Sporting CP,12,21,5
8413,0405,11,Marítimo,12,20,6
8414,0405,11,V. Setúbal,12,20,7
8415,0405,11,U. Leiria,12,17,8
8416,0405,11,Rio Ave,12,17,9
8417,0405,11,Belenenses,12,15,10
8418,0405,11,Penafiel,12,14,11
8419,0405,11,V. Guimarães,12,13,12
8420,0405,11,Estoril,12,12,13
8421,0405,11,Nacional,12,12,14
8422,0405,11,Académica,12,11,15
8423,0405,11,Beira-Mar,12,10,16
8424,0405,11,Gil Vicente,12,9,17
8425,0405,11,Moreirense,12,8,18
8426,0405,11,FC Porto,13,25,1
8427,0405,11,SL Benfica,13,25,2
8428,0405,11,Boavista,13,24,3
8429,0405,11,Sporting CP,13,24,4
8430,0405,11,V. Setúbal,13,23,5
8431,0405,11,SC Braga,13,22,6
8432,0405,11,U. Leiria,13,20,7
8433,0405,11,Marítimo,13,20,8
8434,0405,11,Penafiel,13,17,9
8435,0405,11,Rio Ave,13,17,10
8436,0405,11,V. Guimarães,13,16,11
8437,0405,11,Belenenses,13,15,12
8438,0405,11,Beira-Mar,13,13,13
8439,0405,11,Gil Vicente,13,12,14
8440,0405,11,Nacional,13,12,15
8441,0405,11,Estoril,13,12,16
8442,0405,11,Académica,13,11,17
8443,0405,11,Moreirense,13,9,18
8444,0405,11,Boavista,14,27,1
8445,0405,11,FC Porto,14,26,2
8446,0405,11,Sporting CP,14,25,3
8447,0405,11,SL Benfica,14,25,4
8448,0405,11,V. Setúbal,14,23,5
8449,0405,11,SC Braga,14,23,6
8450,0405,11,U. Leiria,14,21,7
8451,0405,11,Marítimo,14,21,8
8452,0405,11,Rio Ave,14,20,9
8453,0405,11,V. Guimarães,14,19,10
8454,0405,11,Belenenses,14,18,11
8455,0405,11,Penafiel,14,17,12
8456,0405,11,Estoril,14,15,13
8457,0405,11,Beira-Mar,14,13,14
8458,0405,11,Gil Vicente,14,13,15
8459,0405,11,Moreirense,14,12,16
8460,0405,11,Nacional,14,12,17
8461,0405,11,Académica,14,11,18
8462,0405,11,FC Porto,15,29,1
8463,0405,11,SL Benfica,15,28,2
8464,0405,11,Sporting CP,15,28,3
8465,0405,11,Boavista,15,27,4
8466,0405,11,SC Braga,15,26,5
8467,0405,11,V. Setúbal,15,24,6
8468,0405,11,Marítimo,15,22,7
8469,0405,11,U. Leiria,15,22,8
8470,0405,11,Rio Ave,15,21,9
8471,0405,11,V. Guimarães,15,19,10
8472,0405,11,Belenenses,15,18,11
8473,0405,11,Penafiel,15,17,12
8474,0405,11,Gil Vicente,15,16,13
8475,0405,11,Nacional,15,15,14
8476,0405,11,Estoril,15,15,15
8477,0405,11,Beira-Mar,15,14,16
8478,0405,11,Académica,15,12,17
8479,0405,11,Moreirense,15,12,18
8480,0405,11,Sporting CP,16,31,1
8481,0405,11,Boavista,16,30,2
8482,0405,11,FC Porto,16,30,3
8483,0405,11,SC Braga,16,29,4
8484,0405,11,SL Benfica,16,28,5
8485,0405,11,V. Setúbal,16,24,6
8486,0405,11,Marítimo,16,23,7
8487,0405,11,U. Leiria,16,23,8
8488,0405,11,Rio Ave,16,22,9
8489,0405,11,Gil Vicente,16,19,10
8490,0405,11,V. Guimarães,16,19,11
8491,0405,11,Belenenses,16,18,12
8492,0405,11,Nacional,16,18,13
8493,0405,11,Estoril,16,18,14
8494,0405,11,Penafiel,16,17,15
8495,0405,11,Moreirense,16,15,16
8496,0405,11,Beira-Mar,16,14,17
8497,0405,11,Académica,16,12,18
8498,0405,11,SL Benfica,17,31,1
8499,0405,11,FC Porto,17,31,2
8500,0405,11,Sporting CP,17,31,3
8501,0405,11,SC Braga,17,30,4
8502,0405,11,Boavista,17,30,5
8503,0405,11,Marítimo,17,26,6
8504,0405,11,Rio Ave,17,25,7
8505,0405,11,V. Setúbal,17,24,8
8506,0405,11,U. Leiria,17,23,9
8507,0405,11,V. Guimarães,17,22,10
8508,0405,11,Belenenses,17,21,11
8509,0405,11,Nacional,17,21,12
8510,0405,11,Penafiel,17,20,13
8511,0405,11,Gil Vicente,17,19,14
8512,0405,11,Estoril,17,18,15
8513,0405,11,Moreirense,17,16,16
8514,0405,11,Beira-Mar,17,14,17
8515,0405,11,Académica,17,13,18
8516,0405,11,FC Porto,18,34,1
8517,0405,11,Sporting CP,18,34,2
8518,0405,11,SC Braga,18,33,3
8519,0405,11,Boavista,18,33,4
8520,0405,11,SL Benfica,18,31,5
8521,0405,11,Rio Ave,18,28,6
8522,0405,11,V. Setúbal,18,27,7
8523,0405,11,Marítimo,18,27,8
8524,0405,11,U. Leiria,18,23,9
8525,0405,11,V. Guimarães,18,23,10
8526,0405,11,Belenenses,18,22,11
8527,0405,11,Nacional,18,21,12
8528,0405,11,Penafiel,18,20,13
8529,0405,11,Gil Vicente,18,19,14
8530,0405,11,Estoril,18,18,15
8531,0405,11,Moreirense,18,17,16
8532,0405,11,Beira-Mar,18,17,17
8533,0405,11,Académica,18,13,18
8534,0405,11,SC Braga,19,36,1
8535,0405,11,Sporting CP,19,35,2
8536,0405,11,SL Benfica,19,34,3
8537,0405,11,Boavista,19,34,4
8538,0405,11,FC Porto,19,34,5
8539,0405,11,Marítimo,19,30,6
8540,0405,11,V. Setúbal,19,28,7
8541,0405,11,Rio Ave,19,28,8
8542,0405,11,V. Guimarães,19,26,9
8543,0405,11,Belenenses,19,25,10
8544,0405,11,Nacional,19,24,11
8545,0405,11,U. Leiria,19,24,12
8546,0405,11,Gil Vicente,19,20,13
8547,0405,11,Penafiel,19,20,14
8548,0405,11,Estoril,19,19,15
8549,0405,11,Beira-Mar,19,17,16
8550,0405,11,Moreirense,19,17,17
8551,0405,11,Académica,19,13,18
8552,0405,11,SL Benfica,20,37,1
8553,0405,11,FC Porto,20,37,2
8554,0405,11,SC Braga,20,36,3
8555,0405,11,Boavista,20,35,4
8556,0405,11,Sporting CP,20,35,5
8557,0405,11,Marítimo,20,33,6
8558,0405,11,Rio Ave,20,31,7
8559,0405,11,V. Setúbal,20,29,8
8560,0405,11,V. Guimarães,20,29,9
8561,0405,11,U. Leiria,20,27,10
8562,0405,11,Nacional,20,27,11
8563,0405,11,Belenenses,20,25,12
8564,0405,11,Gil Vicente,20,23,13
8565,0405,11,Penafiel,20,20,14
8566,0405,11,Estoril,20,19,15
8567,0405,11,Beira-Mar,20,17,16
8568,0405,11,Moreirense,20,17,17
8569,0405,11,Académica,20,13,18
8570,0405,11,Boavista,21,38,1
8571,0405,11,SL Benfica,21,38,2
8572,0405,11,Sporting CP,21,38,3
8573,0405,11,FC Porto,21,38,4
8574,0405,11,SC Braga,21,37,5
8575,0405,11,Marítimo,21,33,6
8576,0405,11,Rio Ave,21,31,7
8577,0405,11,V. Setúbal,21,30,8
8578,0405,11,V. Guimarães,21,30,9
8579,0405,11,Belenenses,21,28,10
8580,0405,11,U. Leiria,21,27,11
8581,0405,11,Nacional,21,27,12
8582,0405,11,Gil Vicente,21,23,13
8583,0405,11,Penafiel,21,23,14
8584,0405,11,Moreirense,21,20,15
8585,0405,11,Estoril,21,19,16
8586,0405,11,Beira-Mar,21,18,17
8587,0405,11,Académica,21,16,18
8588,0405,11,FC Porto,22,41,1
8589,0405,11,SL Benfica,22,41,2
8590,0405,11,Sporting CP,22,39,3
8591,0405,11,Boavista,22,39,4
8592,0405,11,SC Braga,22,37,5
8593,0405,11,Marítimo,22,34,6
8594,0405,11,Rio Ave,22,32,7
8595,0405,11,V. Setúbal,22,31,8
8596,0405,11,V. Guimarães,22,30,9
8597,0405,11,Nacional,22,30,10
8598,0405,11,U. Leiria,22,28,11
8599,0405,11,Belenenses,22,28,12
8600,0405,11,Gil Vicente,22,23,13
8601,0405,11,Penafiel,22,23,14
8602,0405,11,Estoril,22,22,15
8603,0405,11,Moreirense,22,21,16
8604,0405,11,Académica,22,19,17
8605,0405,11,Beira-Mar,22,19,18
8606,0405,11,Sporting CP,23,42,1
8607,0405,11,SL Benfica,23,42,2
8608,0405,11,FC Porto,23,42,3
8609,0405,11,SC Braga,23,40,4
8610,0405,11,Boavista,23,40,5
8611,0405,11,Marítimo,23,34,6
8612,0405,11,Rio Ave,23,33,7
8613,0405,11,V. Setúbal,23,32,8
8614,0405,11,V. Guimarães,23,31,9
8615,0405,11,Nacional,23,31,10
8616,0405,11,Belenenses,23,29,11
8617,0405,11,U. Leiria,23,29,12
8618,0405,11,Moreirense,23,24,13
8619,0405,11,Penafiel,23,24,14
8620,0405,11,Gil Vicente,23,23,15
8621,0405,11,Estoril,23,22,16
8622,0405,11,Beira-Mar,23,20,17
8623,0405,11,Académica,23,20,18
8624,0405,11,FC Porto,24,45,1
8625,0405,11,SL Benfica,24,45,2
8626,0405,11,SC Braga,24,43,3
8627,0405,11,Sporting CP,24,42,4
8628,0405,11,Boavista,24,41,5
8629,0405,11,Rio Ave,24,36,6
8630,0405,11,Marítimo,24,35,7
8631,0405,11,V. Guimarães,24,34,8
8632,0405,11,V. Setúbal,24,32,9
8633,0405,11,Belenenses,24,32,10
8634,0405,11,U. Leiria,24,32,11
8635,0405,11,Nacional,24,31,12
8636,0405,11,Penafiel,24,24,13
8637,0405,11,Moreirense,24,24,14
8638,0405,11,Gil Vicente,24,23,15
8639,0405,11,Estoril,24,23,16
8640,0405,11,Académica,24,21,17
8641,0405,11,Beira-Mar,24,20,18
8642,0405,11,SL Benfica,25,48,1
8643,0405,11,FC Porto,25,45,2
8644,0405,11,Boavista,25,44,3
8645,0405,11,SC Braga,25,44,4
8646,0405,11,Sporting CP,25,42,5
8647,0405,11,Rio Ave,25,37,6
8648,0405,11,V. Guimarães,25,37,7
8649,0405,11,Marítimo,25,36,8
8650,0405,11,Nacional,25,34,9
8651,0405,11,U. Leiria,25,33,10
8652,0405,11,V. Setúbal,25,32,11
8653,0405,11,Belenenses,25,32,12
8654,0405,11,Penafiel,25,27,13
8655,0405,11,Moreirense,25,25,14
8656,0405,11,Beira-Mar,25,23,15
8657,0405,11,Gil Vicente,25,23,16
8658,0405,11,Estoril,25,23,17
8659,0405,11,Académica,25,22,18
8660,0405,11,SL Benfica,26,51,1
8661,0405,11,FC Porto,26,45,2
8662,0405,11,Sporting CP,26,45,3
8663,0405,11,Boavista,26,45,4
8664,0405,11,SC Braga,26,45,5
8665,0405,11,V. Guimarães,26,40,6
8666,0405,11,Rio Ave,26,38,7
8667,0405,11,Marítimo,26,36,8
8668,0405,11,Belenenses,26,35,9
8669,0405,11,Nacional,26,34,10
8670,0405,11,U. Leiria,26,33,11
8671,0405,11,V. Setúbal,26,32,12
8672,0405,11,Penafiel,26,28,13
8673,0405,11,Estoril,26,26,14
8674,0405,11,Gil Vicente,26,26,15
8675,0405,11,Académica,26,25,16
8676,0405,11,Moreirense,26,25,17
8677,0405,11,Beira-Mar,26,23,18
8678,0405,11,SL Benfica,27,54,1
8679,0405,11,Sporting CP,27,48,2
8680,0405,11,SC Braga,27,48,3
8681,0405,11,FC Porto,27,48,4
8682,0405,11,Boavista,27,45,5
8683,0405,11,V. Guimarães,27,41,6
8684,0405,11,Rio Ave,27,39,7
8685,0405,11,Belenenses,27,38,8
8686,0405,11,Marítimo,27,36,9
8687,0405,11,V. Setúbal,27,35,10
8688,0405,11,Nacional,27,34,11
8689,0405,11,U. Leiria,27,33,12
8690,0405,11,Penafiel,27,31,13
8691,0405,11,Académica,27,28,14
8692,0405,11,Estoril,27,26,15
8693,0405,11,Gil Vicente,27,26,16
8694,0405,11,Moreirense,27,25,17
8695,0405,11,Beira-Mar,27,23,18
8696,0405,11,SL Benfica,28,54,1
8697,0405,11,Sporting CP,28,51,2
8698,0405,11,SC Braga,28,51,3
8699,0405,11,FC Porto,28,48,4
8700,0405,11,Boavista,28,48,5
8701,0405,11,V. Guimarães,28,44,6
8702,0405,11,Rio Ave,28,42,7
8703,0405,11,Belenenses,28,39,8
8704,0405,11,Marítimo,28,39,9
8705,0405,11,V. Setúbal,28,36,10
8706,0405,11,Penafiel,28,34,11
8707,0405,11,Nacional,28,34,12
8708,0405,11,U. Leiria,28,33,13
8709,0405,11,Académica,28,29,14
8710,0405,11,Gil Vicente,28,27,15
8711,0405,11,Estoril,28,26,16
8712,0405,11,Moreirense,28,25,17
8713,0405,11,Beira-Mar,28,23,18
8714,0405,11,SL Benfica,29,55,1
8715,0405,11,Sporting CP,29,54,2
8716,0405,11,SC Braga,29,54,3
8717,0405,11,FC Porto,29,51,4
8718,0405,11,Boavista,29,48,5
8719,0405,11,V. Guimarães,29,47,6
8720,0405,11,Rio Ave,29,43,7
8721,0405,11,Belenenses,29,39,8
8722,0405,11,Marítimo,29,39,9
8723,0405,11,V. Setúbal,29,36,10
8724,0405,11,Nacional,29,35,11
8725,0405,11,Penafiel,29,34,12
8726,0405,11,U. Leiria,29,34,13
8727,0405,11,Académica,29,32,14
8728,0405,11,Gil Vicente,29,30,15
8729,0405,11,Estoril,29,26,16
8730,0405,11,Beira-Mar,29,26,17
8731,0405,11,Moreirense,29,25,18
8732,0405,11,SL Benfica,30,58,1
8733,0405,11,Sporting CP,30,55,2
8734,0405,11,FC Porto,30,54,3
8735,0405,11,SC Braga,30,54,4
8736,0405,11,Boavista,30,49,5
8737,0405,11,V. Guimarães,30,47,6
8738,0405,11,Rio Ave,30,43,7
8739,0405,11,Marítimo,30,42,8
8740,0405,11,Belenenses,30,42,9
8741,0405,11,U. Leiria,30,37,10
8742,0405,11,Penafiel,30,37,11
8743,0405,11,V. Setúbal,30,36,12
8744,0405,11,Nacional,30,35,13
8745,0405,11,Académica,30,33,14
8746,0405,11,Gil Vicente,30,33,15
8747,0405,11,Moreirense,30,26,16
8748,0405,11,Beira-Mar,30,26,17
8749,0405,11,Estoril,30,26,18
8750,0405,11,SL Benfica,31,61,1
8751,0405,11,Sporting CP,31,58,2
8752,0405,11,FC Porto,31,57,3
8753,0405,11,SC Braga,31,54,4
8754,0405,11,V. Guimarães,31,50,5
8755,0405,11,Boavista,31,49,6
8756,0405,11,Rio Ave,31,43,7
8757,0405,11,Belenenses,31,42,8
8758,0405,11,Marítimo,31,42,9
8759,0405,11,V. Setúbal,31,39,10
8760,0405,11,U. Leiria,31,38,11
8761,0405,11,Nacional,31,38,12
8762,0405,11,Penafiel,31,37,13
8763,0405,11,Académica,31,36,14
8764,0405,11,Gil Vicente,31,34,15
8765,0405,11,Beira-Mar,31,27,16
8766,0405,11,Moreirense,31,27,17
8767,0405,11,Estoril,31,26,18
8768,0405,11,Sporting CP,32,61,1
8769,0405,11,SL Benfica,32,61,2
8770,0405,11,FC Porto,32,58,3
8771,0405,11,SC Braga,32,57,4
8772,0405,11,V. Guimarães,32,50,5
8773,0405,11,Boavista,32,49,6
8774,0405,11,Belenenses,32,45,7
8775,0405,11,Rio Ave,32,44,8
8776,0405,11,Marítimo,32,43,9
8777,0405,11,V. Setúbal,32,42,10
8778,0405,11,Penafiel,32,40,11
8779,0405,11,Nacional,32,38,12
8780,0405,11,U. Leiria,32,38,13
8781,0405,11,Académica,32,37,14
8782,0405,11,Gil Vicente,32,34,15
8783,0405,11,Estoril,32,29,16
8784,0405,11,Moreirense,32,28,17
8785,0405,11,Beira-Mar,32,28,18
8786,0405,11,SL Benfica,33,64,1
8787,0405,11,FC Porto,33,61,2
8788,0405,11,Sporting CP,33,61,3
8789,0405,11,SC Braga,33,58,4
8790,0405,11,V. Guimarães,33,53,5
8791,0405,11,Boavista,33,49,6
8792,0405,11,Marítimo,33,46,7
8793,0405,11,Belenenses,33,45,8
8794,0405,11,Rio Ave,33,44,9
8795,0405,11,V. Setúbal,33,43,10
8796,0405,11,Penafiel,33,43,11
8797,0405,11,U. Leiria,33,38,12
8798,0405,11,Nacional,33,38,13
8799,0405,11,Académica,33,37,14
8800,0405,11,Gil Vicente,33,37,15
8801,0405,11,Moreirense,33,31,16
8802,0405,11,Estoril,33,30,17
8803,0405,11,Beira-Mar,33,29,18
8804,0405,11,SL Benfica,34,65,1
8805,0405,11,FC Porto,34,62,2
8806,0405,11,Sporting CP,34,61,3
8807,0405,11,SC Braga,34,58,4
8808,0405,11,V. Guimarães,34,54,5
8809,0405,11,Boavista,34,50,6
8810,0405,11,Marítimo,34,49,7
8811,0405,11,Rio Ave,34,47,8
8812,0405,11,Belenenses,34,46,9
8813,0405,11,V. Setúbal,34,44,10
8814,0405,11,Penafiel,34,43,11
8815,0405,11,Nacional,34,41,12
8816,0405,11,Gil Vicente,34,40,13
8817,0405,11,U. Leiria,34,38,14
8818,0405,11,Académica,34,38,15
8819,0405,11,Moreirense,34,34,16
8820,0405,11,Estoril,34,30,17
