,Season,SeasonOrder,Round,Date,Match,B365H,B365D,B365A
1693,1516,22,21,2016-07-02,U. Madeira 0 - 1 Moreirense,2.3,3.3,3.1
1694,1516,22,21,2016-08-02,SC Braga 2 - 0 Estoril,1.5,4.0,7.0
1695,1516,22,21,2016-08-02,Sporting CP 0 - 0 Rio Ave,1.22,5.5,15.0
1696,1516,22,22,2016-12-02,SL Benfica 1 - 2 FC Porto,2.15,3.1,3.5
1697,1516,22,22,2016-02-13,V. Guimarães 2 - 2 V. Setúbal,1.8,3.3,4.75
1698,1516,22,22,2016-02-13,Moreirense 2 - 3 Belenenses,2.3,3.1,3.3
1699,1516,22,22,2016-02-13,Nacional 0 - 4 Sporting CP,7.0,4.33,1.44
1700,1516,22,22,2016-02-14,Arouca 3 - 0 U. Madeira,1.75,3.5,4.75
1701,1516,22,22,2016-02-14,Boavista 0 - 0 Académica,2.05,3.1,4.0
1702,1516,22,22,2016-02-14,Estoril 2 - 1 Tondela,1.85,3.4,4.33
1703,1516,22,22,2016-02-14,Marítimo 1 - 3 SC Braga,4.5,3.4,1.83
1704,1516,22,22,2016-02-15,Rio Ave 1 - 1 Paços Ferreira,1.95,3.2,4.2
1705,1516,22,23,2016-02-19,U. Madeira 1 - 1 Estoril,2.6,3.0,2.9
1706,1516,22,23,2016-02-20,Académica 0 - 2 Rio Ave,2.88,3.0,2.63
1707,1516,22,23,2016-02-20,Paços Ferreira 1 - 3 SL Benfica,9.0,5.0,1.33
1708,1516,22,23,2016-02-21,Belenenses 0 - 2 Arouca,2.38,3.1,3.1
1709,1516,22,23,2016-02-21,FC Porto 3 - 2 Moreirense,1.2,6.5,13.0
1710,1516,22,23,2016-02-21,V. Setúbal 1 - 1 Nacional,2.9,3.1,2.5
1711,1516,22,23,2016-02-21,SC Braga 3 - 3 V. Guimarães,1.55,3.6,7.0
1712,1516,22,23,2016-02-21,Tondela 3 - 4 Marítimo,2.9,3.1,2.5
1713,1516,22,23,2016-02-22,Sporting CP 2 - 0 Boavista,1.22,6.0,13.0
1714,1516,22,24,2016-02-26,Nacional 3 - 0 Paços Ferreira,2.0,3.3,3.75
1715,1516,22,24,2016-02-27,Arouca 0 - 0 SC Braga,4.0,3.1,2.05
1716,1516,22,24,2016-02-27,Boavista 1 - 2 Rio Ave,2.9,3.0,2.6
1717,1516,22,24,2016-02-27,Estoril 3 - 0 V. Setúbal,2.1,3.2,3.6
1718,1516,22,24,2016-02-28,Belenenses 1 - 2 FC Porto,11.0,4.5,1.33
1719,1516,22,24,2016-02-28,Marítimo 1 - 0 Académica,1.83,3.5,4.33
1720,1516,22,24,2016-02-28,Moreirense 1 - 2 Tondela,1.8,3.5,4.5
1721,1516,22,24,2016-02-29,SL Benfica 2 - 0 U. Madeira,1.13,8.0,21.0
1722,1516,22,24,2016-02-29,V. Guimarães 0 - 0 Sporting CP,6.5,3.6,1.57
1723,1516,22,25,2016-04-03,Paços Ferreira 2 - 2 Marítimo,2.45,3.25,2.9
1724,1516,22,25,2016-05-03,Sporting CP 0 - 1 SL Benfica,2.4,3.1,3.1
1725,1516,22,25,2016-06-03,Académica 2 - 0 V. Guimarães,3.1,3.2,2.3
1726,1516,22,25,2016-06-03,Boavista 0 - 1 Nacional,2.6,3.1,2.8
1727,1516,22,25,2016-06-03,V. Setúbal 0 - 1 Moreirense,2.38,3.2,3.0
1728,1516,22,25,2016-06-03,SC Braga 3 - 1 FC Porto,4.0,3.5,1.91
1729,1516,22,25,2016-06-03,Tondela 0 - 1 Arouca,3.1,3.0,2.45
1730,1516,22,25,2016-06-03,U. Madeira 0 - 0 Belenenses,2.9,3.1,2.5
1731,1516,22,25,2016-07-03,Rio Ave 1 - 3 Estoril,2.0,3.3,3.8
1732,1516,22,26,2016-11-03,Marítimo 0 - 3 Boavista,1.91,3.3,4.2
1733,1516,22,26,2016-12-03,Estoril 1 - 2 Sporting CP,9.0,4.2,1.4
1734,1516,22,26,2016-12-03,FC Porto 3 - 2 U. Madeira,1.17,7.0,15.0
1735,1516,22,26,2016-03-13,Arouca 1 - 0 V. Setúbal,1.91,3.2,4.33
1736,1516,22,26,2016-03-13,Belenenses 3 - 0 SC Braga,3.6,3.2,2.1
1737,1516,22,26,2016-03-13,V. Guimarães 0 - 1 Paços Ferreira,2.0,3.2,4.0
1738,1516,22,26,2016-03-13,Moreirense 2 - 2 Académica,2.1,3.25,3.5
1739,1516,22,26,2016-03-13,Nacional 1 - 0 Rio Ave,2.25,3.2,3.3
1740,1516,22,26,2016-03-14,SL Benfica 4 - 1 Tondela,1.11,8.0,26.0
1741,1516,22,27,2016-03-18,Rio Ave 1 - 0 Marítimo,1.83,3.6,4.2
1742,1516,22,27,2016-03-19,V. Setúbal 0 - 1 FC Porto,9.0,5.0,1.33
1743,1516,22,27,2016-03-19,Sporting CP 5 - 1 Arouca,1.2,6.0,15.0
1744,1516,22,27,2016-03-20,Académica 0 - 3 Estoril,2.38,3.2,3.0
1745,1516,22,27,2016-03-20,Boavista 0 - 1 SL Benfica,13.0,5.25,1.25
1746,1516,22,27,2016-03-20,Nacional 3 - 2 V. Guimarães,2.3,3.1,3.25
1747,1516,22,27,2016-03-20,Paços Ferreira 0 - 0 Moreirense,2.0,3.3,3.8
1748,1516,22,27,2016-03-20,SC Braga 2 - 0 U. Madeira,1.33,5.0,9.0
1749,1516,22,27,2016-03-20,Tondela 2 - 2 Belenenses,3.1,3.1,2.4
1750,1516,22,28,2016-01-04,SL Benfica 5 - 1 SC Braga,1.53,3.75,7.0
1751,1516,22,28,2016-02-04,Arouca 3 - 2 Académica,2.1,3.25,3.6
1752,1516,22,28,2016-02-04,V. Guimarães 1 - 1 Boavista,2.05,3.1,4.0
1753,1516,22,28,2016-02-04,Marítimo 2 - 0 Nacional,2.38,3.2,3.0
1754,1516,22,28,2016-03-04,Estoril 1 - 0 Paços Ferreira,2.2,3.2,3.4
1755,1516,22,28,2016-03-04,Moreirense 0 - 1 Rio Ave,2.8,3.3,2.45
1756,1516,22,28,2016-03-04,U. Madeira 2 - 2 V. Setúbal,2.25,3.1,3.4
1757,1516,22,28,2016-04-04,Belenenses 2 - 5 Sporting CP,9.0,5.0,1.33
1758,1516,22,28,2016-04-04,FC Porto 0 - 1 Tondela,1.1,9.0,23.0
1759,1516,22,29,2016-08-04,Boavista 0 - 0 Arouca,2.38,3.0,3.25
1760,1516,22,29,2016-09-04,Académica 1 - 2 SL Benfica,12.0,4.75,1.3
1761,1516,22,29,2016-09-04,Sporting CP 3 - 1 Marítimo,1.2,6.0,15.0
1762,1516,22,29,2016-10-04,Nacional 4 - 1 Estoril,2.15,3.1,3.6
1763,1516,22,29,2016-10-04,Paços Ferreira 1 - 0 FC Porto,8.5,4.33,1.4
1764,1516,22,29,2016-10-04,V. Setúbal 0 - 1 Belenenses,2.38,3.25,3.0
1765,1516,22,29,2016-10-04,SC Braga 1 - 1 Moreirense,1.44,4.0,8.0
1766,1516,22,29,2016-10-04,Tondela 1 - 0 U. Madeira,2.3,3.1,3.2
1767,1516,22,29,2016-11-04,Rio Ave 2 - 0 V. Guimarães,2.0,3.2,4.0
1768,1516,22,30,2016-04-16,Arouca 0 - 0 Rio Ave,2.6,3.2,2.7
1769,1516,22,30,2016-04-16,Estoril 1 - 0 Boavista,2.25,3.1,3.4
1770,1516,22,30,2016-04-16,Moreirense 0 - 1 Sporting CP,13.0,5.25,1.25
1771,1516,22,30,2016-04-17,Belenenses 1 - 1 Académica,2.2,3.2,3.4
1772,1516,22,30,2016-04-17,Marítimo 3 - 0 V. Guimarães,2.38,3.2,3.0
1773,1516,22,30,2016-04-17,FC Porto 4 - 0 Nacional,1.29,5.5,10.0
1774,1516,22,30,2016-04-17,U. Madeira 3 - 4 Paços Ferreira,2.6,3.1,2.8
1775,1516,22,30,2016-04-18,SL Benfica 2 - 1 V. Setúbal,1.14,7.5,17.0
1776,1516,22,30,2016-04-18,SC Braga 3 - 0 Tondela,1.36,4.75,8.0
1777,1516,22,31,2016-04-22,Boavista 1 - 0 Belenenses,1.95,3.1,4.33
1778,1516,22,31,2016-04-23,Académica 1 - 2 FC Porto,9.0,4.5,1.36
1779,1516,22,31,2016-04-23,Paços Ferreira 1 - 0 SC Braga,3.8,3.3,2.0
1780,1516,22,31,2016-04-23,Sporting CP 2 - 0 U. Madeira,1.13,8.0,21.0
1781,1516,22,31,2016-04-24,V. Guimarães 1 - 1 Estoril,2.4,3.1,3.1
1782,1516,22,31,2016-04-24,Marítimo 1 - 2 Arouca,2.2,3.2,3.4
1783,1516,22,31,2016-04-24,Nacional 0 - 1 Moreirense,2.0,3.4,3.75
1784,1516,22,31,2016-04-24,Rio Ave 0 - 1 SL Benfica,8.0,4.5,1.4
1785,1516,22,31,2016-04-24,V. Setúbal 0 - 1 Tondela,2.05,3.4,3.6
1786,1516,22,32,2016-04-29,SL Benfica 1 - 0 V. Guimarães,1.11,9.0,19.0
1787,1516,22,32,2016-04-29,SC Braga 3 - 2 V. Setúbal,1.44,4.33,7.0
1788,1516,22,32,2016-04-30,Belenenses 0 - 2 Paços Ferreira,2.6,3.0,2.88
1789,1516,22,32,2016-04-30,FC Porto 1 - 3 Sporting CP,3.25,3.1,2.3
1790,1516,22,32,2016-04-30,Tondela 1 - 1 Rio Ave,3.1,3.1,2.4
1791,1516,22,32,2016-01-05,Arouca 3 - 0 Nacional,1.85,3.4,4.33
1792,1516,22,32,2016-01-05,Estoril 2 - 1 Marítimo,2.05,3.4,3.6
1793,1516,22,32,2016-01-05,Moreirense 1 - 1 Boavista,2.63,3.0,2.88
1794,1516,22,32,2016-01-05,U. Madeira 3 - 1 Académica,2.5,3.2,2.8
1795,1516,22,33,2016-06-05,Paços Ferreira 1 - 4 Tondela,1.7,3.6,5.0
1796,1516,22,33,2016-07-05,Académica 0 - 0 SC Braga,3.75,3.4,2.0
1797,1516,22,33,2016-07-05,Rio Ave 1 - 3 FC Porto,4.2,3.5,1.85
1798,1516,22,33,2016-07-05,Sporting CP 5 - 0 V. Setúbal,1.1,9.0,23.0
1799,1516,22,33,2016-08-05,Boavista 1 - 0 U. Madeira,2.2,3.1,3.5
1800,1516,22,33,2016-08-05,V. Guimarães 4 - 1 Moreirense,2.0,3.3,3.8
1801,1516,22,33,2016-08-05,Marítimo 0 - 2 SL Benfica,9.0,5.0,1.33
1802,1516,22,33,2016-08-05,Nacional 2 - 2 Belenenses,2.15,3.25,3.4
1803,1516,22,33,2016-09-05,Estoril 1 - 1 Arouca,2.25,3.2,3.3
1804,1516,22,34,2016-05-14,Arouca 2 - 2 V. Guimarães,2.38,3.5,2.8
1805,1516,22,34,2016-05-14,Belenenses 2 - 1 Estoril,3.1,3.5,2.2
1806,1516,22,34,2016-05-14,FC Porto 4 - 0 Boavista,1.29,5.5,9.5
1807,1516,22,34,2016-05-14,V. Setúbal 0 - 0 Paços Ferreira,2.3,3.5,2.9
1808,1516,22,34,2016-05-14,Tondela 2 - 0 Académica,1.57,4.0,5.75
1809,1516,22,34,2016-05-14,U. Madeira 1 - 2 Rio Ave,2.45,3.1,3.0
1810,1516,22,34,2016-05-15,SL Benfica 4 - 1 Nacional,1.1,9.0,21.0
1811,1516,22,34,2016-05-15,Moreirense 2 - 1 Marítimo,2.05,3.5,3.5
1812,1516,22,34,2016-05-15,SC Braga 0 - 4 Sporting CP,7.0,4.33,1.44
1813,1415,21,1,2014-08-15,FC Porto 2 - 0 Marítimo,1.17,6.5,17.0
1814,1415,21,1,2014-08-16,Académica 1 - 1 Sporting CP,4.75,3.6,1.73
1815,1415,21,1,2014-08-16,Gil Vicente 1 - 3 V. Guimarães,2.75,3.2,2.6
1816,1415,21,1,2014-08-17,SL Benfica 2 - 0 Paços Ferreira,1.25,5.5,12.0
1817,1415,21,1,2014-08-17,Nacional 0 - 1 Moreirense,2.0,3.5,3.6
1818,1415,21,1,2014-08-17,Penafiel 1 - 3 Belenenses,2.2,3.2,3.4
1819,1415,21,1,2014-08-17,Rio Ave 2 - 0 V. Setúbal,2.0,3.3,3.75
1820,1415,21,1,2014-08-17,SC Braga 3 - 0 Boavista,1.33,5.0,9.0
1821,1415,21,1,2014-08-18,Arouca 1 - 1 Estoril,3.4,3.2,2.2
1822,1415,21,2,2014-08-22,V. Guimarães 3 - 0 Penafiel,1.65,3.6,5.5
1823,1415,21,2,2014-08-23,Marítimo 2 - 1 Académica,2.25,3.1,3.4
1824,1415,21,2,2014-08-23,Paços Ferreira 0 - 1 FC Porto,8.5,4.33,1.4
1825,1415,21,2,2014-08-23,Sporting CP 1 - 0 Arouca,1.33,4.75,9.5
1826,1415,21,2,2014-08-24,Belenenses 3 - 1 Nacional,2.6,3.2,2.7
1827,1415,21,2,2014-08-24,Boavista 0 - 1 SL Benfica,15.0,6.0,1.2
1828,1415,21,2,2014-08-24,Estoril 1 - 5 Rio Ave,1.91,3.4,4.0
1829,1415,21,2,2014-08-24,V. Setúbal 2 - 0 Gil Vicente,2.2,3.2,3.4
1830,1415,21,2,2014-08-25,Moreirense 0 - 0 SC Braga,4.75,3.4,1.8
1831,1415,21,3,2014-08-29,Académica 1 - 1 V. Setúbal,2.3,3.1,3.25
1832,1415,21,3,2014-08-30,Belenenses 0 - 3 V. Guimarães,2.55,3.1,2.88
1833,1415,21,3,2014-08-30,SC Braga 2 - 1 Estoril,1.85,3.4,4.33
1834,1415,21,3,2014-08-31,SL Benfica 1 - 1 Sporting CP,1.8,3.5,4.5
1835,1415,21,3,2014-08-31,Gil Vicente 1 - 2 Marítimo,2.7,3.2,2.6
1836,1415,21,3,2014-08-31,Nacional 2 - 0 Arouca,1.8,3.5,4.5
1837,1415,21,3,2014-08-31,Penafiel 0 - 1 Paços Ferreira,2.8,3.3,2.45
1838,1415,21,3,2014-08-31,FC Porto 3 - 0 Moreirense,1.14,7.5,19.0
1839,1415,21,3,2014-01-09,Rio Ave 4 - 0 Boavista,1.53,3.75,7.0
1840,1415,21,4,2014-12-09,V. Setúbal 0 - 5 SL Benfica,7.0,4.0,1.5
1841,1415,21,4,2014-09-13,Arouca 1 - 0 SC Braga,3.8,3.3,2.0
1842,1415,21,4,2014-09-13,Moreirense 1 - 1 Rio Ave,2.6,3.2,2.75
1843,1415,21,4,2014-09-13,Sporting CP 1 - 1 Belenenses,1.36,4.5,9.0
1844,1415,21,4,2014-09-14,Boavista 1 - 0 Académica,2.88,3.3,2.4
1845,1415,21,4,2014-09-14,Estoril 2 - 1 Nacional,2.1,3.3,3.5
1846,1415,21,4,2014-09-14,V. Guimarães 1 - 1 FC Porto,6.5,3.8,1.55
1847,1415,21,4,2014-09-14,Marítimo 2 - 0 Penafiel,1.67,3.6,5.25
1848,1415,21,4,2014-09-14,Paços Ferreira 1 - 1 Gil Vicente,1.8,3.3,4.75
1849,1415,21,5,2014-09-19,V. Guimarães 1 - 1 Paços Ferreira,1.95,3.25,4.2
1850,1415,21,5,2014-09-20,Nacional 1 - 1 SC Braga,2.88,3.2,2.5
1851,1415,21,5,2014-09-20,Penafiel 2 - 0 V. Setúbal,2.63,3.2,2.7
1852,1415,21,5,2014-09-21,Belenenses 1 - 0 Marítimo,2.5,3.3,2.8
1853,1415,21,5,2014-09-21,SL Benfica 3 - 1 Moreirense,1.2,6.0,15.0
1854,1415,21,5,2014-09-21,Gil Vicente 0 - 4 Sporting CP,7.0,3.9,1.5
1855,1415,21,5,2014-09-21,FC Porto 0 - 0 Boavista,1.14,7.5,17.0
1856,1415,21,5,2014-09-21,Rio Ave 1 - 2 Arouca,1.7,3.5,5.25
1857,1415,21,5,2014-09-22,Académica 2 - 2 Estoril,2.75,3.3,2.5
1858,1415,21,6,2014-09-26,Sporting CP 1 - 1 FC Porto,3.1,3.1,2.4
1859,1415,21,6,2014-09-27,Estoril 2 - 3 SL Benfica,5.0,3.6,1.7
1860,1415,21,6,2014-09-27,SC Braga 3 - 0 Rio Ave,1.73,3.5,5.0
1861,1415,21,6,2014-09-28,Arouca 0 - 1 Académica,2.25,3.25,3.2
1862,1415,21,6,2014-09-28,Boavista 3 - 2 Gil Vicente,2.5,3.25,2.8
1863,1415,21,6,2014-09-28,Marítimo 4 - 0 V. Guimarães,2.4,3.25,2.9
1864,1415,21,6,2014-09-28,Moreirense 0 - 0 Penafiel,1.83,3.5,4.33
1865,1415,21,6,2014-09-28,V. Setúbal 2 - 0 Nacional,2.6,3.2,2.7
1866,1415,21,6,2014-09-29,Paços Ferreira 2 - 0 Belenenses,2.05,3.3,3.6
1867,1415,21,7,2014-03-10,V. Guimarães 3 - 0 Boavista,1.62,3.6,6.0
1868,1415,21,7,2014-04-10,Penafiel 0 - 4 Sporting CP,8.0,4.0,1.44
1869,1415,21,7,2014-05-10,Académica 0 - 0 Moreirense,2.38,3.1,3.1
1870,1415,21,7,2014-05-10,Belenenses 1 - 1 V. Setúbal,2.2,3.1,3.5
1871,1415,21,7,2014-05-10,SL Benfica 4 - 0 Arouca,1.2,6.5,13.0
1872,1415,21,7,2014-05-10,Gil Vicente 1 - 1 Estoril,3.8,3.3,2.0
1873,1415,21,7,2014-05-10,Nacional 0 - 0 Rio Ave,2.05,3.3,3.6
1874,1415,21,7,2014-05-10,Paços Ferreira 3 - 2 Marítimo,2.25,3.1,3.4
1875,1415,21,7,2014-05-10,FC Porto 2 - 1 SC Braga,1.44,4.0,8.0
1876,1415,21,8,2014-10-24,V. Setúbal 0 - 1 V. Guimarães,2.75,3.3,2.5
1877,1415,21,8,2014-10-25,Arouca 0 - 5 FC Porto,8.5,4.75,1.36
1878,1415,21,8,2014-10-25,Boavista 1 - 2 Paços Ferreira,3.5,3.2,2.15
1879,1415,21,8,2014-10-25,Moreirense 2 - 0 Gil Vicente,1.91,3.25,4.33
1880,1415,21,8,2014-10-26,Estoril 1 - 2 Belenenses,1.75,3.4,5.0
1881,1415,21,8,2014-10-26,Nacional 1 - 0 Académica,1.85,3.4,4.33
1882,1415,21,8,2014-10-26,SC Braga 2 - 1 SL Benfica,4.33,3.6,1.8
1883,1415,21,8,2014-10-26,Sporting CP 4 - 2 Marítimo,1.44,4.33,7.0
1884,1415,21,8,2014-10-27,Rio Ave 3 - 2 Penafiel,1.73,3.4,5.25
1885,1415,21,9,2014-10-31,SL Benfica 1 - 0 Rio Ave,1.33,4.5,11.0
1886,1415,21,9,2014-01-11,V. Guimarães 3 - 0 Sporting CP,4.0,3.4,1.91
1887,1415,21,9,2014-01-11,Penafiel 1 - 2 Estoril,4.5,3.4,1.83
1888,1415,21,9,2014-01-11,FC Porto 2 - 0 Nacional,1.25,5.25,13.0
1889,1415,21,9,2014-02-11,Académica 1 - 1 SC Braga,3.75,3.3,2.0
1890,1415,21,9,2014-02-11,Gil Vicente 1 - 1 Arouca,2.45,3.25,2.9
1891,1415,21,9,2014-02-11,Marítimo 1 - 2 Moreirense,2.0,3.4,3.75
1892,1415,21,9,2014-02-11,Paços Ferreira 4 - 1 V. Setúbal,1.85,3.4,4.33
1893,1415,21,9,2014-03-11,Belenenses 3 - 1 Boavista,1.8,3.5,4.5
1894,1415,21,10,2014-07-11,Arouca 1 - 2 V. Guimarães,3.0,3.25,2.38
1895,1415,21,10,2014-08-11,SC Braga 2 - 0 Gil Vicente,1.4,4.33,8.5
1896,1415,21,10,2014-09-11,Boavista 1 - 0 Penafiel,2.5,3.0,3.0
1897,1415,21,10,2014-09-11,Estoril 2 - 2 FC Porto,7.5,4.2,1.44
1898,1415,21,10,2014-09-11,Moreirense 0 - 1 Belenenses,2.25,3.1,3.4
1899,1415,21,10,2014-09-11,Nacional 1 - 2 SL Benfica,5.5,3.75,1.62
1900,1415,21,10,2014-09-11,V. Setúbal 1 - 0 Marítimo,2.9,3.25,2.4
1901,1415,21,10,2014-09-11,Sporting CP 1 - 1 Paços Ferreira,1.5,4.0,7.0
1902,1415,21,10,2014-10-11,Rio Ave 3 - 0 Académica,1.8,3.5,4.5
1903,1415,21,11,2014-11-28,V. Guimarães 2 - 1 Moreirense,1.83,3.4,4.5
1904,1415,21,11,2014-11-29,Belenenses 0 - 0 Arouca,2.05,3.2,3.8
1905,1415,21,11,2014-11-29,Penafiel 1 - 6 SC Braga,6.5,3.5,1.62
1906,1415,21,11,2014-11-29,Sporting CP 3 - 0 V. Setúbal,1.2,5.75,17.0
1907,1415,21,11,2014-11-30,Académica 0 - 2 SL Benfica,8.0,4.0,1.44
1908,1415,21,11,2014-11-30,Gil Vicente 0 - 0 Nacional,3.4,3.1,2.25
1909,1415,21,11,2014-11-30,Marítimo 4 - 0 Boavista,1.57,3.75,6.0
1910,1415,21,11,2014-11-30,FC Porto 5 - 0 Rio Ave,1.25,5.5,12.0
1911,1415,21,11,2014-01-12,Paços Ferreira 1 - 1 Estoril,2.25,3.25,3.2
1912,1415,21,12,2014-05-12,Boavista 1 - 3 Sporting CP,13.0,6.0,1.22
1913,1415,21,12,2014-06-12,Académica 0 - 3 FC Porto,10.0,5.25,1.29
1914,1415,21,12,2014-06-12,SL Benfica 3 - 0 Belenenses,1.25,5.5,12.0
1915,1415,21,12,2014-06-12,Estoril 1 - 0 V. Setúbal,1.62,3.75,5.5
1916,1415,21,12,2014-06-12,Rio Ave 0 - 0 Gil Vicente,1.57,3.6,6.5
1917,1415,21,12,2014-07-12,Arouca 0 - 1 Penafiel,1.83,3.5,4.33
1918,1415,21,12,2014-07-12,Moreirense 2 - 0 Paços Ferreira,2.75,3.1,2.63
1919,1415,21,12,2014-07-12,SC Braga 0 - 0 V. Guimarães,1.75,3.5,4.75
1920,1415,21,12,2014-08-12,Nacional 3 - 0 Marítimo,2.4,3.2,3.0
1921,1415,21,13,2014-12-12,V. Setúbal 0 - 1 Boavista,1.85,3.5,4.2
1922,1415,21,13,2014-12-13,Belenenses 0 - 1 SC Braga,4.0,3.4,1.91
1923,1415,21,13,2014-12-13,Gil Vicente 1 - 1 Académica,2.55,3.25,2.75
1924,1415,21,13,2014-12-13,Paços Ferreira 2 - 1 Arouca,1.73,3.6,4.75
1925,1415,21,13,2014-12-13,Penafiel 2 - 1 Nacional,3.6,3.3,2.05
1926,1415,21,13,2014-12-14,V. Guimarães 0 - 0 Rio Ave,2.1,3.25,3.6
1927,1415,21,13,2014-12-14,Marítimo 0 - 0 Estoril,2.45,3.2,2.88
1928,1415,21,13,2014-12-14,FC Porto 0 - 2 SL Benfica,1.83,3.6,4.2
1929,1415,21,13,2014-12-14,Sporting CP 1 - 1 Moreirense,1.3,5.0,11.0
1930,1415,21,14,2014-12-19,FC Porto 4 - 0 V. Setúbal,1.1,9.0,23.0
1931,1415,21,14,2014-12-20,Estoril 1 - 0 V. Guimarães,2.2,3.25,3.3
1932,1415,21,14,2014-12-21,Académica 1 - 1 Penafiel,1.8,3.3,4.75
1933,1415,21,14,2014-12-21,Arouca 1 - 0 Marítimo,3.0,3.2,2.4
1934,1415,21,14,2014-12-21,SL Benfica 1 - 0 Gil Vicente,1.13,8.5,17.0
1935,1415,21,14,2014-12-21,Moreirense 1 - 0 Boavista,1.57,3.6,6.5
1936,1415,21,14,2014-12-21,Nacional 0 - 1 Sporting CP,5.0,3.6,1.7
1937,1415,21,14,2014-12-22,Rio Ave 0 - 0 Belenenses,1.85,3.3,4.5
1938,1415,21,14,2014-12-22,SC Braga 3 - 0 Paços Ferreira,1.7,3.5,5.25
1939,1415,21,15,2015-02-01,Belenenses 0 - 0 Académica,1.95,3.25,4.2
1940,1415,21,15,2015-03-01,Gil Vicente 1 - 5 FC Porto,15.0,6.5,1.18
1941,1415,21,15,2015-03-01,Marítimo 2 - 1 SC Braga,3.5,3.3,2.1
1942,1415,21,15,2015-03-01,Paços Ferreira 1 - 2 Rio Ave,2.2,3.25,3.3
1943,1415,21,15,2015-03-01,Sporting CP 3 - 0 Estoril,1.53,3.8,6.5
1944,1415,21,15,2015-04-01,Boavista 3 - 1 Arouca,2.6,3.25,2.7
1945,1415,21,15,2015-04-01,V. Guimarães 4 - 0 Nacional,2.0,3.25,3.9
1946,1415,21,15,2015-04-01,Penafiel 0 - 3 SL Benfica,12.0,5.5,1.25
1947,1415,21,15,2015-04-01,V. Setúbal 2 - 1 Moreirense,2.75,3.3,2.5
1948,1415,21,16,2015-09-01,Estoril 1 - 1 Moreirense,1.85,3.3,4.5
1949,1415,21,16,2015-10-01,Académica 2 - 2 Paços Ferreira,2.9,3.3,2.38
1950,1415,21,16,2015-10-01,SL Benfica 3 - 0 V. Guimarães,1.33,4.75,9.5
1951,1415,21,16,2015-10-01,FC Porto 3 - 0 Belenenses,1.18,6.5,15.0
1952,1415,21,16,2015-11-01,Arouca 1 - 0 V. Setúbal,2.05,3.2,3.8
1953,1415,21,16,2015-11-01,Gil Vicente 2 - 1 Penafiel,2.1,3.25,3.5
1954,1415,21,16,2015-11-01,Nacional 2 - 1 Boavista,1.62,3.6,6.0
1955,1415,21,16,2015-11-01,Rio Ave 0 - 0 Marítimo,2.2,3.25,3.3
1956,1415,21,16,2015-11-01,SC Braga 0 - 1 Sporting CP,2.8,3.2,2.5
1957,1415,21,17,2015-01-17,V. Guimarães 4 - 0 Académica,1.62,3.6,6.0
1958,1415,21,17,2015-01-17,Penafiel 1 - 3 FC Porto,17.0,6.5,1.17
1959,1415,21,17,2015-01-18,Belenenses 2 - 0 Gil Vicente,1.91,3.2,4.33
1960,1415,21,17,2015-01-18,Boavista 1 - 2 Estoril,3.6,3.2,2.1
1961,1415,21,17,2015-01-18,Marítimo 0 - 4 SL Benfica,5.75,4.2,1.53
1962,1415,21,17,2015-01-18,Moreirense 1 - 0 Arouca,2.05,3.25,3.75
1963,1415,21,17,2015-01-18,Paços Ferreira 2 - 3 Nacional,2.05,3.3,3.6
1964,1415,21,17,2015-01-18,V. Setúbal 1 - 3 SC Braga,4.5,3.5,1.8
1965,1415,21,17,2015-01-18,Sporting CP 4 - 2 Rio Ave,1.4,4.33,8.5
1966,1415,21,18,2015-01-24,V. Guimarães 2 - 2 Gil Vicente,1.5,4.0,7.0
1967,1415,21,18,2015-01-25,Belenenses 0 - 0 Penafiel,1.75,3.6,4.75
1968,1415,21,18,2015-01-25,Boavista 1 - 0 SC Braga,5.5,3.6,1.65
1969,1415,21,18,2015-01-25,Estoril 1 - 0 Arouca,1.6,3.75,5.75
1970,1415,21,18,2015-01-25,Marítimo 1 - 0 FC Porto,7.0,4.75,1.4
1971,1415,21,18,2015-01-25,Moreirense 2 - 3 Nacional,2.25,3.2,3.25
1972,1415,21,18,2015-01-25,V. Setúbal 4 - 1 Rio Ave,3.1,3.25,2.3
1973,1415,21,18,2015-01-25,Sporting CP 1 - 0 Académica,1.2,6.5,13.0
1974,1415,21,18,2015-01-26,Paços Ferreira 1 - 0 SL Benfica,7.0,4.0,1.5
1975,1415,21,19,2015-01-30,SC Braga 1 - 0 Moreirense,1.57,3.75,6.0
1976,1415,21,19,2015-01-31,SL Benfica 3 - 0 Boavista,1.18,6.5,15.0
1977,1415,21,19,2015-01-31,Nacional 2 - 1 Belenenses,1.91,3.3,4.2
1978,1415,21,19,2015-01-31,Penafiel 1 - 1 V. Guimarães,4.5,3.75,1.73
1979,1415,21,19,2015-01-02,Académica 1 - 1 Marítimo,3.0,3.1,2.45
1980,1415,21,19,2015-01-02,Arouca 1 - 3 Sporting CP,9.5,4.0,1.4
1981,1415,21,19,2015-01-02,Gil Vicente 1 - 1 V. Setúbal,2.5,3.0,3.0
1982,1415,21,19,2015-01-02,FC Porto 5 - 0 Paços Ferreira,1.2,6.0,15.0
1983,1415,21,19,2015-01-02,Rio Ave 2 - 1 Estoril,2.63,3.0,2.88
1984,1415,21,20,2015-07-02,Moreirense 0 - 2 FC Porto,15.0,5.5,1.22
1985,1415,21,20,2015-08-02,Arouca 3 - 3 Nacional,2.75,3.3,2.5
